o_zone_id,d_zone_id,link_ids,prob_ref,volume_ref,cost_base,source,path_id
5,14,13;25;27;34,,,17.0,ksp,
5,15,11;8;7;37;39;76;72;67,,,26.0,ksp,
5,15,12;14;3;2;7;36;32;28,,,40.0,ksp,
5,15,12;16;20;18;56;61;57,,,22.0,ksp,
5,15,12;16;20;18;56;63;67,,,23.0,ksp,
5,15,13;25;30;53;57,,,21.0,ksp,
5,15,13;24;22;49;53;57,,,27.0,ksp,
5,15,12;16;22;49;53;57,,,18.0,ksp,
5,15,11;8;7;37;39;75;65;67,,,25.0,ksp,
5,16,11;8;7;37;39;75;65;68;60;55,,,34.0,ksp,
5,16,13;25;30;52,,,18.0,ksp,
5,16,11;10;34;41;45;58;52,,,24.0,ksp,
5,16,11;8;7;36;32;29,,,25.0,ksp,
5,16,11;8;7;37;39;75;64;60;55,,,33.0,ksp,
5,16,11;10;32;29,,,17.0,ksp,
5,16,11;10;32;30;52,,,23.0,ksp,
5,16,11;8;7;37;39;76;72;67;45;58;52,,,33.0,ksp,
5,17,12;16;20;18;56;61;58,,,21.0,ksp,
5,17,11;8;7;37;39;75;65;68;61;58,,,33.0,ksp,
5,17,11;10;32;29;49,,,19.0,ksp,
5,17,13;25;28;45;58,,,19.0,ksp,
5,17,11;8;7;37;39;76;72;67;45;58,,,31.0,ksp,
5,17,11;10;34;41;45;58,,,22.0,ksp,
5,17,11;8;7;36;32;30,,,29.0,ksp,
5,17,11;8;7;37;39;75;64;61;58,,,32.0,ksp,
5,17,13;24;20;18;55;49,,,25.0,ksp,
5,17,11;10;32;28;45;58,,,24.0,ksp,
5,17,12;16;20;18;55;49,,,16.0,ksp,
5,19,12;16;20;18;56;61,,,19.0,ksp,
5,19,13;24;22;49;53,,,24.0,ksp,
5,19,13;25;29;49;53,,,16.0,ksp,
5,19,11;8;7;37;39;75;64;61,,,30.0,ksp,
5,19,11;8;7;36;34;41;45,,,28.0,ksp,
5,19,11;10;32;29;49;53,,,21.0,ksp,
5,19,11;10;34;42;72;68;61,,,29.0,ksp,
5,19,11;10;32;30;53,,,23.0,ksp,
5,19,13;25;30;53,,,18.0,ksp,
5,19,11;8;7;37;39;76;72;67;45,,,29.0,ksp,
5,19,11;8;7;37;39;75;65;67;45,,,28.0,ksp,
5,20,11;8;7;37;39;75;64,,,26.0,ksp,
5,20,13;25;28;46;68,,,22.0,ksp,
5,20,11;10;34;41;46;68,,,25.0,ksp,
5,20,12;16;22;49;53;59,,,19.0,ksp,
5,20,11;10;34;42;72;68,,,25.0,ksp,
5,20,11;10;32;29;49;53;59,,,25.0,ksp,
5,20,13;25;30;53;59,,,22.0,ksp,
5,20,13;25;29;49;53;59,,,20.0,ksp,
5,20,13;24;22;49;53;59,,,28.0,ksp,
5,20,11;10;34;41;46;69;64,,,28.0,ksp,
5,21,12;14;3;2;7;37;39;75,,,33.0,ksp,
5,21,11;10;34;42;73;75,,,21.0,ksp,
5,21,12;16;22;49;53;59;62,,,25.0,ksp,
5,21,11;10;33;37;39;75,,,24.0,ksp,
5,21,12;16;22;49;53;57;46;69,,,23.0,ksp,
5,21,13;25;29;49;53;59;62,,,26.0,ksp,
5,21,12;16;20;18;56;63;69,,,22.0,ksp,
5,21,13;24;22;50;56;62,,,33.0,ksp,
5,21,13;25;30;53;57;46;69,,,26.0,ksp,
5,21,13;25;29;50;56;63;69,,,26.0,ksp,
5,22,13;25;30;53;59;62;65,,,30.0,ksp,
5,22,11;10;34;41;46,,,20.0,ksp,
5,22,12;16;20;18;56;63,,,20.0,ksp,
5,22,12;16;22;49;53;57;46,,,21.0,ksp,
5,22,13;24;22;49;53;59;62;65,,,36.0,ksp,
5,22,13;25;29;50;56;62;65,,,27.0,ksp,
5,22,12;16;22;49;53;59;63,,,24.0,ksp,
5,23,13;25;27;34;42,,,21.0,ksp,
5,23,13;24;22;49;53;57;46;69;66;76,,,37.0,ksp,
5,23,13;25;30;53;59;63;70,,,31.0,ksp,
5,23,13;25;28;44;42,,,23.0,ksp,
5,23,12;16;20;18;56;63;70,,,24.0,ksp,
5,23,12;16;22;49;53;57;44;42,,,27.0,ksp,
5,23,11;10;33;37;39;76,,,23.0,ksp,
5,23,13;25;29;49;53;57;46;70,,,26.0,ksp,
5,23,12;14;3;2;7;37;39;76,,,32.0,ksp,
5,23,12;16;22;49;53;59;62;66;76,,,30.0,ksp,
5,23,12;16;22;50;56;62;66;76,,,29.0,ksp,
5,23,12;16;20;18;56;62;66;76,,,26.0,ksp,
6,1,16;22;49;53;57;46;69;66;74;38;35;5,,,37.0,ksp,
6,1,16;20;18;56;62;66;74;38;35;5,,,35.0,ksp,
6,1,16;21;25;27;33;35;5,,,34.0,ksp,
6,1,16;22;48;27;33;35;5,,,30.0,ksp,
6,1,16;20;18;55;49;53;57;44;40;33;35;5,,,40.0,ksp,
6,1,15;11;8;5,,,14.0,ksp,
6,1,16;20;18;56;63;70;73;74;38;35;5,,,37.0,ksp,
6,2,16;22;49;53;57;46;69;66;74;38;35;5;1,,,43.0,ksp,
6,2,15;11;8;5;1,,,20.0,ksp,
6,2,16;20;18;56;63;70;73;74;38;35;5;1,,,43.0,ksp,
6,2,16;22;48;27;33;35;5;1,,,36.0,ksp,
6,2,16;21;25;27;33;35;5;1,,,40.0,ksp,
6,2,16;20;18;56;62;66;74;38;35;5;1,,,41.0,ksp,
6,3,16;22;48;27;33;35,,,26.0,ksp,
6,3,16;21;25;27;33;35,,,30.0,ksp,
6,3,16;20;18;55;49;53;57;44;40;33;35,,,36.0,ksp,
6,3,16;22;49;53;57;44;40;33;35,,,33.0,ksp,
6,3,16;20;18;56;63;70;73;74;38;35,,,33.0,ksp,
6,3,16;20;18;56;62;66;74;38;35,,,31.0,ksp,
6,3,16;22;49;53;57;46;69;66;74;38;35,,,33.0,ksp,
6,3,16;21;25;27;31;8,,,30.0,ksp,
6,4,16;20;18;56;62;66;74;38;35;6,,,35.0,ksp,
6,4,16;22;48;27;31,,,22.0,ksp,
6,4,16;20;18;55;49;53;57;44;40;31,,,32.0,ksp,
6,4,16;21;23;11,,,19.0,ksp,
6,4,16;20;18;56;63;70;71;40;31,,,34.0,ksp,
6,4,16;22;49;53;57;44;40;31,,,29.0,ksp,
6,4,16;21;25;27;31,,,26.0,ksp,
6,5,16;22;48;27;31;9,,,24.0,ksp,
6,5,16;22;48;26;23,,,19.0,ksp,
6,5,16;21;23,,,17.0,ksp,
6,5,16;20;18;56;61;57;44;40;31;9,,,35.0,ksp,
6,5,16;22;49;51;26;23,,,25.0,ksp,
6,5,16;20;18;55;48;27;31;9,,,27.0,ksp,
6,5,14;3;2;6;9,,,21.0,ksp,
6,7,14;3;2;7;37;39;75;64;60;54,,,41.0,ksp,
6,7,15;13;24;22;50;54,,,29.0,ksp,
6,7,14;3;2;6;10;32;29;50;54,,,39.0,ksp,
6,7,14;3;2;7;37;39;76;72;68;60;54,,,43.0,ksp,
6,7,15;11;10;34;41;45;59;60;54,,,34.0,ksp,
6,7,15;11;10;34;42;72;68;60;54,,,35.0,ksp,
6,7,15;13;25;29;50;54,,,21.0,ksp,
6,7,15;11;10;32;28;45;59;60;54,,,36.0,ksp,
6,7,14;3;2;7;36;32;30;52;50;54,,,45.0,ksp,
6,7,16;22;50;54,,,12.0,ksp,
6,8,15;11;10;32;29;47,,,26.0,ksp,
6,8,14;3;2;7;36;34;41;45;58;52;47,,,46.0,ksp,
6,8,14;3;2;7;37;39;75;64;60;54;17,,,44.0,ksp,
6,8,14;3;2;7;37;39;76;72;68;60;54;17,,,46.0,ksp,
6,8,14;3;2;7;36;32;29;47,,,39.0,ksp,
6,8,15;13;25;29;47,,,21.0,ksp,
6,8,15;11;10;34;41;45;58;52;50;54;17,,,36.0,ksp,
6,8,14;3;2;6;10;32;30;52;47,,,45.0,ksp,
6,8,15;13;25;29;50;54;17,,,24.0,ksp,
6,9,16;22;49;51;26,,,20.0,ksp,
6,9,15;11;10;32;26,,,20.0,ksp,
6,9,14;3;2;7;37;39;75;65;67;43;26,,,43.0,ksp,
6,9,14;3;2;6;10;32;26,,,33.0,ksp,
6,9,16;21,,,12.0,ksp,
6,9,16;22;48;26,,,14.0,ksp,
6,9,14;3;2;7;36;32;26,,,33.0,ksp,
6,9,14;3;2;6;9;13,,,26.0,ksp,
6,9,16;20;18;55;48;26,,,17.0,ksp,
6,10,16;20;18;55;49;51,,,20.0,ksp,
6,10,14;3;2;7;36;32,,,30.0,ksp,
6,10,16;20;18;55;48,,,14.0,ksp,
6,10,16;21;25,,,15.0,ksp,
6,10,16;20;18;56;61;57;43,,,24.0,ksp,
6,10,14;3;2;7;37;39;75;65;67;43,,,40.0,ksp,
6,10,16;22;49;51,,,17.0,ksp,
6,10,14;3;2;6;10;34;41;43,,,40.0,ksp,
6,10,14;3;2;7;37;39;76;72;67;43,,,41.0,ksp,
6,11,16;22;48;27,,,16.0,ksp,
6,11,16;20;18;56;63;70;71;40,,,28.0,ksp,
6,11,16;20;18;55;48;27,,,19.0,ksp,
6,11,16;20;18;55;49;53;57;44;40,,,26.0,ksp,
6,11,16;21;25;27,,,20.0,ksp,
6,11,15;13;25;27,,,17.0,ksp,
6,11,16;20;18;56;62;66;76;71;40,,,30.0,ksp,
6,11,16;22;49;53;57;44;40,,,23.0,ksp,
6,12,15;13;25;27;33,,,23.0,ksp,
6,12,16;22;49;53;57;44;42;73;74;38,,,32.0,ksp,
6,12,15;13;25;28;44;42;73;74;38,,,36.0,ksp,
6,12,16;21;25;27;33,,,26.0,ksp,
6,12,16;20;18;56;63;70;73;74;38,,,29.0,ksp,
6,12,16;20;18;56;63;69;66;74;38,,,28.0,ksp,
6,12,16;22;48;27;33,,,22.0,ksp,
6,12,15;11;10;33,,,18.0,ksp,
6,12,16;20;18;56;62;66;74;38,,,27.0,ksp,
6,12,16;22;49;53;57;46;70;73;74;38,,,30.0,ksp,
6,12,16;22;49;53;57;46;69;66;74;38,,,29.0,ksp,
6,13,16;22;49;53;57;44;42;73;74,,,29.0,ksp,
6,13,16;20;18;56;63;69;66;74,,,25.0,ksp,
6,13,16;20;18;56;63;70;73;74,,,26.0,ksp,
6,13,15;13;25;28;46;70;73;74,,,31.0,ksp,
6,13,16;21;25;28;46;69;66;74,,,33.0,ksp,
6,13,16;22;48;27;33;37,,,25.0,ksp,
6,13,15;11;10;33;37,,,21.0,ksp,
6,13,15;13;25;28;46;69;66;74,,,30.0,ksp,
6,13,15;11;10;34;42;73;74,,,26.0,ksp,
6,13,16;20;18;56;62;66;74,,,24.0,ksp,
6,13,16;21;25;27;33;37,,,29.0,ksp,
6,13,16;22;49;53;57;46;70;73;74,,,27.0,ksp,
6,13,16;22;49;53;59;62;66;74,,,28.0,ksp,
6,13,15;13;25;27;33;37,,,26.0,ksp,
6,14,16;20;18;56;62;65;70;71,,,27.0,ksp,
6,14,15;11;8;7;37;39;76;71,,,27.0,ksp,
6,14,16;22;49;53;57;44,,,19.0,ksp,
6,14,16;22;48;28;44,,,22.0,ksp,
6,14,14;3;2;7;36;34,,,29.0,ksp,
6,14,15;13;25;27;34,,,21.0,ksp,
6,14,16;21;25;28;44,,,26.0,ksp,
6,14,16;20;18;56;63;70;71,,,24.0,ksp,
6,15,16;20;18;55;49;53;57,,,17.0,ksp,
6,15,14;3;2;7;36;34;41,,,34.0,ksp,
6,15,16;21;25;28,,,21.0,ksp,
6,15,14;3;2;7;37;39;76;72;67,,,35.0,ksp,
6,15,15;13;25;30;53;57,,,25.0,ksp,
6,15,14;3;2;6;10;34;41,,,34.0,ksp,
6,15,16;20;18;56;63;67,,,19.0,ksp,
6,15,14;3;2;7;37;39;75;65;67,,,34.0,ksp,
6,15,15;11;10;34;41,,,21.0,ksp,
6,15,16;22;48;28,,,17.0,ksp,
6,16,14;3;2;7;37;39;75;65;67;45;58;52,,,41.0,ksp,
6,16,15;13;25;30;52,,,22.0,ksp,
6,16,15;11;10;32;29,,,21.0,ksp,
6,16,15;11;10;32;30;52,,,27.0,ksp,
6,16,14;3;2;7;36;34;41;45;58;52,,,41.0,ksp,
6,16,14;3;2;7;37;39;76;72;68;60;55,,,44.0,ksp,
6,16,14;3;2;7;37;39;75;64;61;58;52,,,43.0,ksp,
6,16,15;13;25;29,,,16.0,ksp,
6,17,15;13;25;28;45;58,,,23.0,ksp,
6,17,15;11;10;34;41;45;58,,,26.0,ksp,
6,17,14;3;2;7;37;39;75;65;67;45;58,,,39.0,ksp,
6,17,16;21;25;30,,,23.0,ksp,
6,17,16;20;18;56;61;58,,,17.0,ksp,
6,17,14;3;2;7;37;39;76;72;68;61;58,,,43.0,ksp,
6,17,14;3;2;7;37;39;75;64;61;58,,,41.0,ksp,
6,17,15;11;10;32;30,,,25.0,ksp,
6,17,14;3;2;7;36;32;29;49,,,36.0,ksp,
6,18,15;11;10;32;30;52;50,,,30.0,ksp,
6,18,15;11;10;32;29;50,,,24.0,ksp,
6,18,15;11;10;34;42;72;68;60,,,33.0,ksp,
6,18,14;3;2;7;37;39;76;72;68;60,,,41.0,ksp,
6,18,14;3;2;7;37;39;75;64;60,,,39.0,ksp,
6,18,14;3;2;6;10;34;41;45;59;60,,,45.0,ksp,
6,18,15;13;25;29;50,,,19.0,ksp,
6,18,15;13;25;28;46;68;60,,,30.0,ksp,
6,18,14;3;2;7;36;32;30;53;59;60,,,48.0,ksp,
6,18,15;11;10;34;41;45;59;60,,,32.0,ksp,
6,19,14;3;2;7;37;39;76;72;68;61,,,41.0,ksp,
6,19,14;3;2;7;37;39;75;64;61,,,39.0,ksp,
6,19,15;13;25;29;49;53,,,20.0,ksp,
6,19,14;3;2;7;37;39;75;65;67;45,,,37.0,ksp,
6,19,16;21;25;28;45,,,24.0,ksp,
6,19,15;11;10;34;41;45,,,24.0,ksp,
6,19,16;20;18;55;49;53,,,14.0,ksp,
6,19,15;13;25;30;53,,,22.0,ksp,
6,19,14;3;2;7;36;34;41;45,,,37.0,ksp,
6,19,15;11;10;32;30;53,,,27.0,ksp,
6,20,16;22;49;53;59,,,15.0,ksp,
6,20,14;3;2;6;10;34;42;72;68,,,42.0,ksp,
6,20,15;11;8;7;37;39;75;64,,,30.0,ksp,
6,20,15;11;10;34;41;46;68,,,29.0,ksp,
6,20,14;3;2;7;37;39;75;64,,,35.0,ksp,
6,20,15;13;25;30;53;59,,,26.0,ksp,
6,20,14;3;2;7;36;34;41;46;69;64,,,45.0,ksp,
6,20,14;3;2;7;37;39;75;65;68,,,36.0,ksp,
6,20,15;13;25;28;46;69;64,,,29.0,ksp,
6,20,15;11;10;34;42;72;68,,,29.0,ksp,
6,20,15;13;25;28;46;68,,,26.0,ksp,
6,20,14;3;2;7;37;39;76;72;68,,,37.0,ksp,
6,20,15;11;10;32;29;49;53;59,,,29.0,ksp,
6,21,15;11;8;7;37;39;75,,,24.0,ksp,
6,21,16;22;49;53;57;46;69,,,19.0,ksp,
6,21,16;22;49;53;59;62,,,21.0,ksp,
6,21,15;11;10;34;42;73;75,,,25.0,ksp,
6,21,16;21;25;30;53;59;62,,,35.0,ksp,
6,21,14;3;2;6;10;34;42;73;75,,,38.0,ksp,
6,21,15;11;10;34;42;72;69,,,26.0,ksp,
6,21,15;13;25;28;46;69,,,23.0,ksp,
6,21,16;22;49;53;59;63;69,,,22.0,ksp,
6,21,14;3;2;7;37;39;75,,,29.0,ksp,
6,22,16;22;50;56;62;65,,,22.0,ksp,
6,22,15;13;25;30;53;57;46,,,28.0,ksp,
6,22,14;3;2;7;37;39;76;72,,,32.0,ksp,
6,22,14;3;2;6;10;34;42;72,,,37.0,ksp,
6,22,15;11;10;34;41;46,,,24.0,ksp,
6,22,16;22;49;53;57;46,,,17.0,ksp,
6,22,16;22;49;53;59;62;65,,,23.0,ksp,
6,22,15;11;8;7;37;39;75;65,,,26.0,ksp,
6,22,14;3;2;7;37;39;75;65,,,31.0,ksp,
6,22,16;22;49;53;59;63,,,20.0,ksp,
6,22,16;21;25;28;46,,,24.0,ksp,
6,23,16;22;48;27;34;42,,,24.0,ksp,
6,23,16;22;49;53;59;62;66;76,,,26.0,ksp,
6,23,15;13;25;28;44;42,,,27.0,ksp,
6,23,16;21;25;27;34;42,,,28.0,ksp,
6,23,16;22;49;53;57;44;42,,,23.0,ksp,
6,23,15;13;25;28;46;70,,,25.0,ksp,
6,23,16;20;18;56;63;70,,,20.0,ksp,
6,23,16;22;49;53;57;46;70,,,21.0,ksp,
6,23,15;13;25;30;53;59;63;70,,,35.0,ksp,
6,23,14;3;2;6;10;34;42,,,33.0,ksp,
6,23,15;13;25;28;46;69;66;76,,,28.0,ksp,
6,24,16;22;48;27;34;42;73,,,26.0,ksp,
6,24,15;13;25;28;46;69;66,,,26.0,ksp,
6,24,15;13;25;28;44;42;73,,,29.0,ksp,
6,24,16;20;18;56;63;70;73,,,22.0,ksp,
6,24,16;22;49;53;57;46;70;73,,,23.0,ksp,
6,24,15;11;10;33;37;39,,,25.0,ksp,
6,24,16;20;18;56;63;69;66,,,21.0,ksp,
6,24,15;13;25;30;53;59;62;66,,,35.0,ksp,
6,24,16;21;25;28;46;69;66,,,29.0,ksp,
6,24,16;22;49;53;59;62;66,,,24.0,ksp,
6,24,14;3;2;6;10;34;42;73,,,35.0,ksp,
7,1,18;56;61;57;44;40;31;8;5,,,36.0,ksp,
7,1,18;55;48;27;33;35;5,,,28.0,ksp,
7,1,18;55;49;53;57;46;69;66;74;38;35;5,,,35.0,ksp,
7,1,18;55;48;26;23;11;8;5,,,27.0,ksp,
7,1,17;21;23;12;14;3,,,33.0,ksp,
7,1,18;55;48;27;31;8;5,,,28.0,ksp,
7,1,18;56;63;70;73;74;38;35;5,,,32.0,ksp,
7,1,18;55;47;19;14;3,,,23.0,ksp,
7,1,18;56;61;57;44;40;33;35;5,,,36.0,ksp,
7,1,18;56;63;70;71;40;33;35;5,,,37.0,ksp,
7,1,17;19;15;11;8;5,,,19.0,ksp,
7,1,18;55;49;51;27;31;8;5,,,34.0,ksp,
7,1,18;56;62;66;74;38;35;5,,,30.0,ksp,
7,2,18;55;48;26;23;11;8;5;1,,,33.0,ksp,
7,2,18;56;61;57;44;40;31;8;5;1,,,42.0,ksp,
7,2,17;22;49;53;57;44;40;33;35;5;1,,,44.0,ksp,
7,2,18;55;48;27;33;35;5;1,,,34.0,ksp,
7,2,18;55;47;19;14,,,17.0,ksp,
7,2,17;21;23;12;14,,,27.0,ksp,
7,2,18;55;48;27;31;8;5;1,,,34.0,ksp,
7,2,18;56;62;66;74;38;35;5;1,,,36.0,ksp,
7,2,18;55;49;51;26;23;12;14,,,32.0,ksp,
7,2,18;56;63;70;71;40;31;9;12;14,,,40.0,ksp,
7,2,18;56;61;57;43;26;23;12;14,,,36.0,ksp,
7,2,17;22;49;51;27;31;8;5;1,,,43.0,ksp,
7,2,18;56;63;70;73;74;38;35;5;1,,,38.0,ksp,
7,3,18;55;49;53;57;44;40;31;8,,,31.0,ksp,
7,3,18;55;48;26;23;11;8,,,23.0,ksp,
7,3,18;55;48;27;33;35,,,24.0,ksp,
7,3,18;56;61;57;44;40;31;8,,,32.0,ksp,
7,3,18;56;63;70;73;74;38;35,,,28.0,ksp,
7,3,18;55;49;51;27;33;35,,,30.0,ksp,
7,3,17;22;48;27;33;35,,,27.0,ksp,
7,3,18;56;63;69;66;74;38;35,,,27.0,ksp,
7,3,18;55;47;19;14;3;2,,,27.0,ksp,
7,4,18;56;63;70;73;74;38;35;6,,,32.0,ksp,
7,4,18;55;49;51;27;31,,,26.0,ksp,
7,4,18;55;48;26;23;11,,,19.0,ksp,
7,4,17;22;49;51;26;23;11,,,28.0,ksp,
7,4,18;56;62;66;74;38;35;6,,,30.0,ksp,
7,4,18;55;49;53;57;44;40;31,,,27.0,ksp,
7,4,18;55;48;27;31,,,20.0,ksp,
7,4,18;56;63;70;71;40;31,,,29.0,ksp,
7,4,17;19;14;3;2;6,,,24.0,ksp,
7,4,18;55;48;27;33;35;6,,,28.0,ksp,
7,4,18;56;61;57;44;40;31,,,28.0,ksp,
7,5,18;56;63;70;71;40;31;9,,,31.0,ksp,
7,5,18;56;61;57;44;40;31;9,,,30.0,ksp,
7,5,18;55;48;27;31;9,,,22.0,ksp,
7,5,18;55;49;51;26;23,,,23.0,ksp,
7,5,18;55;48;26;23,,,17.0,ksp,
7,5,18;56;63;70;73;74;38;35;6;9,,,34.0,ksp,
7,5,18;56;62;66;74;38;35;6;9,,,32.0,ksp,
7,5,18;55;48;27;33;35;6;9,,,30.0,ksp,
7,6,18;56;63;70;73;74;38;35;5;1;4,,,43.0,ksp,
7,6,18;55;48;27;31;8;5;1;4,,,39.0,ksp,
7,6,18;56;61;57;43;27;31;9;12,,,36.0,ksp,
7,6,18;56;62;66;74;38;35;5;1;4,,,41.0,ksp,
7,6,18;55;47;19,,,12.0,ksp,
7,6,18;55;49;51;27;33;35;5;1;4,,,45.0,ksp,
7,6,18;55;48;26;23;12,,,21.0,ksp,
7,6,18;55;47;21;23;12,,,29.0,ksp,
7,6,18;56;63;70;71;40;31;9;12,,,35.0,ksp,
7,6,18;56;61;57;44;40;31;9;12,,,34.0,ksp,
7,8,18;55;47,,,10.0,ksp,
7,8,18;56;62;66;74;38;35;6;9;12;16,,,38.0,ksp,
7,8,18;55;48;26;24,,,22.0,ksp,
7,8,18;56;63;67;43;26;23;12;16,,,34.0,ksp,
7,8,18;56;61;58;52;47,,,19.0,ksp,
7,8,18;56;61;58;51;26;24,,,33.0,ksp,
7,8,18;56;61;57;44;40;31;9;12;16,,,36.0,ksp,
7,9,18;56;61;58;51;26,,,23.0,ksp,
7,9,18;56;63;67;43;26,,,23.0,ksp,
7,9,18;56;62;66;74;38;35;6;9;13,,,37.0,ksp,
7,9,18;55;49;51;26,,,18.0,ksp,
7,9,18;56;63;70;71;40;31;9;13,,,36.0,ksp,
7,9,18;55;49;53;57;44;40;31;9;13,,,34.0,ksp,
7,10,17;19;14;3;2;7;36;32,,,35.0,ksp,
7,10,17;19;15;11;10;32,,,22.0,ksp,
7,10,17;22;49;51,,,18.0,ksp,
7,10,18;56;63;70;71;40;32,,,28.0,ksp,
7,10,17;19;15;13;25,,,17.0,ksp,
7,10,17;22;48,,,12.0,ksp,
7,11,17;22;48;27,,,17.0,ksp,
7,11,18;56;61;57;44;40,,,22.0,ksp,
7,11,17;19;14;3;2;7;36,,,30.0,ksp,
7,11,18;55;49;51;27,,,20.0,ksp,
7,11,17;22;49;53;57;44;40,,,24.0,ksp,
7,11,18;56;62;66;74;38;36,,,28.0,ksp,
7,11,18;56;63;70;71;40,,,23.0,ksp,
7,12,18;55;48;27;33,,,20.0,ksp,
7,12,18;55;49;53;57;46;70;73;74;38,,,28.0,ksp,
7,12,17;22;49;53;57;44;40;33,,,30.0,ksp,
7,12,17;21;23;11;10;33,,,32.0,ksp,
7,12,18;56;63;69;66;74;38,,,23.0,ksp,
7,12,18;56;61;57;44;40;33,,,28.0,ksp,
7,12,18;55;49;51;27;33,,,26.0,ksp,
7,12,18;56;63;70;73;74;38,,,24.0,ksp,
7,12,18;55;48;26;23;11;8;7,,,27.0,ksp,
7,12,17;21;25;28;46;69;66;74;38,,,37.0,ksp,
7,13,17;21;23;11;10;33;37,,,35.0,ksp,
7,13,17;21;25;28;44;42;73;74,,,37.0,ksp,
7,13,17;22;48;27;33;37,,,26.0,ksp,
7,13,18;55;49;53;57;46;69;66;74,,,24.0,ksp,
7,13,18;55;49;53;57;44;42;73;74,,,27.0,ksp,
7,13,17;22;49;53;57;46;69;66;74,,,27.0,ksp,
7,13,18;55;48;28;44;42;73;74,,,30.0,ksp,
7,13,18;55;49;53;57;46;70;73;74,,,25.0,ksp,
7,13,17;21;25;27;33;37,,,30.0,ksp,
7,13,18;56;63;69;66;74,,,20.0,ksp,
7,13,18;55;48;27;33;37,,,23.0,ksp,
7,14,17;19;15;11;8;7;37;39;76;71,,,32.0,ksp,
7,14,18;55;48;28;44,,,20.0,ksp,
7,14,17;19;14;3;2;7;37;39;76;71,,,37.0,ksp,
7,14,17;19;14;3;2;7;36;34,,,34.0,ksp,
7,14,17;19;15;11;10;34,,,21.0,ksp,
7,14,17;21;25;27;34,,,25.0,ksp,
7,14,17;22;49;53;57;44,,,20.0,ksp,
7,14,18;55;48;27;34,,,18.0,ksp,
7,14,18;55;49;53;59;62;66;76;71,,,28.0,ksp,
7,15,17;21;25;28,,,22.0,ksp,
7,15,17;19;15;11;8;7;37;39;76;71;41,,,37.0,ksp,
7,15,17;19;15;13;25;28,,,23.0,ksp,
7,15,18;55;48;28,,,15.0,ksp,
7,15,17;19;14;3;2;7;37;39;76;72;67,,,40.0,ksp,
7,15,18;55;48;27;34;41,,,23.0,ksp,
7,15,17;19;15;11;10;34;41,,,26.0,ksp,
7,15,17;21;25;27;34;41,,,30.0,ksp,
7,15,17;22;49;53;57,,,15.0,ksp,
7,15,17;22;48;28,,,18.0,ksp,
7,16,17;19;15;13;25;29,,,21.0,ksp,
7,16,18;56;61;58;52,,,14.0,ksp,
7,16,17;19;15;11;10;32;29,,,26.0,ksp,
7,16,18;56;63;67;45;58;52,,,21.0,ksp,
7,16,17;22,,,8.0,ksp,
7,16,17;21;25;29,,,20.0,ksp,
7,17,18;56;63;67;45;58,,,19.0,ksp,
7,17,17;21;25;28;45;58,,,27.0,ksp,
7,17,17;19;15;11;10;34;41;45;58,,,31.0,ksp,
7,17,17;22;48;28;45;58,,,23.0,ksp,
7,17,17;22;49,,,10.0,ksp,
7,17,17;19;15;13;25;30,,,25.0,ksp,
7,17,18;55;48;30,,,17.0,ksp,
7,18,17;21;25;29;50,,,23.0,ksp,
7,18,17;22;50,,,11.0,ksp,
7,18,17;19;15;11;8;7;37;39;75;64;60,,,39.0,ksp,
7,18,17;19;15;13;25;28;46;68;60,,,35.0,ksp,
7,18,17;19;15;11;10;34;41;45;59;60,,,37.0,ksp,
7,18,17;22;49;53;59;60,,,20.0,ksp,
7,18,17;21;25;30;53;59;60,,,34.0,ksp,
7,19,17;21;25;27;34;41;45,,,33.0,ksp,
7,19,17;22;49;53,,,12.0,ksp,
7,19,17;21;25;30;53,,,26.0,ksp,
7,19,17;19;14;3;2;7;37;39;75;65;67;45,,,42.0,ksp,
7,19,17;21;25;28;45,,,25.0,ksp,
7,19,17;22;48;28;45,,,21.0,ksp,
7,19,17;19;15;11;10;34;41;45,,,29.0,ksp,
7,19,17;19;15;13;25;28;45,,,26.0,ksp,
7,19,18;55;48;28;45,,,18.0,ksp,
7,19,17;22;48;30;53,,,22.0,ksp,
7,20,18;55;48;28;46;68,,,23.0,ksp,
7,20,17;21;25;30;53;59,,,30.0,ksp,
7,20,17;22;49;53;59,,,16.0,ksp,
7,20,18;55;48;27;34;42;72;68,,,31.0,ksp,
7,20,17;19;14;3;2;7;37;39;75;64,,,40.0,ksp,
7,20,17;19;15;11;10;34;42;72;68,,,34.0,ksp,
7,20,17;21;25;28;46;69;64,,,33.0,ksp,
7,20,18;55;49;53;59,,,13.0,ksp,
7,20,17;19;15;11;8;7;37;39;75;64,,,35.0,ksp,
7,20,17;19;15;11;10;34;42;73;75;64,,,36.0,ksp,
7,20,17;21;25;28;46;68,,,30.0,ksp,
7,20,18;55;48;27;33;37;39;75;64,,,36.0,ksp,
7,21,17;22;48;28;46;69,,,23.0,ksp,
7,21,17;19;15;11;10;33;37;39;75,,,33.0,ksp,
7,21,17;19;15;11;8;7;37;39;75,,,29.0,ksp,
7,21,18;55;49;53;59;62,,,19.0,ksp,
7,21,17;22;49;53;57;46;69,,,20.0,ksp,
7,21,18;55;49;53;57;46;69,,,17.0,ksp,
7,21,17;19;14;3;2;7;37;39;75,,,34.0,ksp,
7,21,18;55;48;27;34;42;73;75,,,27.0,ksp,
